PVSYST 7.4.8
;File;File date;Description
Proje;ERA GES_Project.PRJ;31/07/25 10h50;Depolamali Demo GES;
Cografi konum;New.SIT;31/07/25 10h50;Gümüstarla;Turkey;Europe;;
Hava durumu verileri;Gümü_tarla_MN81_SYN.MET;11/03/25 21h34;Gümüstarla;Meteonorm 8.1 (2005-2013), Sat=% 100;Sentetik;
Simülasyon varyanti;ERA GES_Project.VC0;31/07/25 10h50;Yeni simülasyon varyanti;
Simulation date;;02/08/25 13h45

Simulation:;Saatlik degerler; 01/01/90;'den 31/12/90'ye 

tarih;GlobInc;GlobEff;EArray;E_Grid;E_Avail;PR;EffArrR;EffArrC;EffSysR;EffSysC;EffInvB;EffInvR
     ;W/m²;W/m²;kW;kW;kW;oran;%;%;%;%;%;%

13/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 08:00;245,83;139,29;1254,8;0;1215,5;0,4189;9,793;0;9,4865;0;97,918;97,918
14/01/90 09:00;454,6;366,12;3632,1;2309,1;3564,8;0,6644;15,33;0;15,045;0;98,813;98,813
14/01/90 10:00;520,42;467,02;4640,4;3302,2;4557,9;0,742;17,108;0;16,804;0;98,916;98,916
14/01/90 11:00;595,44;545,71;6120,4;4756,1;6011,8;0,8554;19,722;0;19,372;0;99;99
14/01/90 12:00;668,47;625,64;7248,4;5858,4;7114,1;0,9017;20,804;0;20,419;0;99;99
14/01/90 13:00;586,85;537,98;6041,1;4678,3;5934;0,8567;19,751;0;19,401;0;98,998;98,998
14/01/90 14:00;576,33;518,29;4954,2;3610,9;4866,6;0,7154;16,493;0;16,201;0;98,94;98,94
14/01/90 15:00;384,81;312,98;3103,8;1787,9;3043,6;0,6701;15,476;0;15,176;0;98,733;98,733
14/01/90 16:00;204,18;98,216;987,87;0;951,06;0,3946;9,2831;0;8,9372;0;97,548;97,548
14/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 08:00;271,28;157,97;1496,1;198,79;1454,5;0,4543;10,582;0;10,287;0;98,138;98,138
15/01/90 09:00;542,25;437,66;4317,4;2984,2;4239,9;0,6625;15,276;0;15,002;0;98,888;98,888
15/01/90 10:00;751,2;676,8;6404,9;5034,3;6290;0,7094;16,359;0;16,066;0;99;99
15/01/90 11:00;883,12;814,61;8913,7;7481,4;8737,1;0,8382;19,366;0;18,982;0;99;99
15/01/90 12:00;929,97;875,58;10038;8574,1;9829,8;0,8955;20,71;0;20,28;0;99;99
15/01/90 13:00;885,85;818,58;8946,8;7513,6;8769,3;0,8387;19,378;0;18,994;0;99;99
15/01/90 14:00;754,35;679,8;6407,1;5036,5;6292,2;0,7067;16,296;0;16,004;0;99;99
15/01/90 15:00;548,05;446,97;4284,4;2951,8;4207,5;0,6504;14,999;0;14,73;0;98,885;98,885
15/01/90 16:00;279,52;130,88;1253,9;0;1214,6;0,3682;8,6069;0;8,3373;0;97,917;97,917
15/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 08:00;272,09;159,08;1505,8;208,36;1464,1;0,4559;10,618;0;10,324;0;98,146;98,146
16/01/90 09:00;537,95;435,75;4328,5;2995,2;4250,9;0,6695;15,438;0;15,161;0;98,889;98,889
16/01/90 10:00;743,85;671,36;6442,9;5071,5;6327,2;0,7207;16,618;0;16,32;0;99;99
16/01/90 11:00;876,75;810,73;9031,4;7595,8;8851,5;0,8554;19,764;0;19,371;0;99;99
16/01/90 12:00;922,72;871,67;10200;8730,9;9986,6;0,917;21,208;0;20,766;0;99;99
16/01/90 13:00;879,63;815,26;9084,4;7647,5;8903,2;0,8575;19,815;0;19,42;0;99;99
16/01/90 14:00;751,09;678,08;6509,2;5136,3;6392;0,721;16,628;0;16,328;0;99;99
16/01/90 15:00;546,37;448,43;4332,8;2999,4;4255,1;0,6598;15,215;0;14,943;0;98,89;98,89
16/01/90 16:00;283,41;135,87;1308,7;13,222;1268,9;0,3793;8,86;0;8,5905;0;97,974;97,974
16/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 08:00;268,13;157,96;1468,1;171,06;1426,8;0,4508;10,506;0;10,21;0;98,117;98,117
17/01/90 09:00;527,29;428,92;4213,9;2882,3;4138;0,6649;15,333;0;15,057;0;98,879;98,879
17/01/90 10:00;733,92;663,62;6325,5;4956,7;6212,4;0,7172;16,537;0;16,241;0;99;99
17/01/90 11:00;865,49;802,48;8883,2;7451,7;8707,4;0,8524;19,693;0;19,303;0;99;99
17/01/90 12:00;910,53;863,21;10011;8548,4;9804,1;0,9123;21,096;0;20,659;0;99;99
17/01/90 13:00;870,14;809;8941,6;7508,5;8764,2;0,8534;19,716;0;19,325;0;99;99
17/01/90 14:00;743,21;672,3;6390,7;5020,4;6276,1;0,7155;16,498;0;16,202;0;99;99
17/01/90 15:00;539,38;445,75;4215,1;2883,6;4139,3;0,6502;14,994;0;14,724;0;98,879;98,879
17/01/90 16:00;281,87;138,75;1296,2;0,768;1256,5;0,3777;8,8227;0;8,5526;0;97,961;97,961
17/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 08:00;199,71;120,56;1162,1;0;1123,7;0,4767;11,165;0;10,796;0;97,809;97,809
18/01/90 09:00;408,73;334,26;3330,9;2012;3267,7;0,6774;15,636;0;15,339;0;98,771;98,771
18/01/90 10:00;556,24;502,73;5040,6;3695,8;4951,5;0,7542;17,387;0;17,08;0;98,946;98,946
18/01/90 11:00;656,9;608,24;6963,8;5580,5;6836,2;0,8817;20,34;0;19,967;0;99;99
18/01/90 12:00;680,68;643,44;7743,9;6341,9;7597,6;0,9457;21,828;0;21,416;0;99;99
18/01/90 13:00;644,91;598,34;6886,1;5504,6;6760,3;0,8881;20,487;0;20,113;0;99;99
18/01/90 14:00;531,73;480,23;4889,9;3547,6;4803,3;0,7653;17,644;0;17,332;0;98,935;98,935
18/01/90 15:00;408,82;340,69;3326,7;2007,9;3263,6;0,6764;15,613;0;15,317;0;98,77;98,77
18/01/90 16:00;211,34;109,56;1062,2;0;1024,7;0,4108;9,6432;0;9,3029;0;97,67;97,67
18/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 08:00;251,54;149,8;1344,4;48,568;1304,3;0,4393;10,255;0;9,9486;0;98,009;98,009
19/01/90 09:00;488,51;400,57;3803;2477,5;3733,3;0,6475;14,937;0;14,663;0;98,835;98,835
19/01/90 10:00;670,57;608,57;5704,2;4347,9;5603,6;0,708;16,321;0;16,033;0;98,985;98,985
19/01/90 11:00;787,82;734,27;8095;6684,1;7939,8;0,8539;19,715;0;19,337;0;99;99
19/01/90 12:00;830,47;792,58;9205,4;7765,1;9020,8;0,9203;21,268;0;20,841;0;99;99
19/01/90 13:00;797,44;746,03;8245,3;6830,6;8086,3;0,8591;19,838;0;19,456;0;99;99
19/01/90 14:00;686,71;623,67;5868,8;4509,4;5765,1;0,7113;16,397;0;16,108;0;98,993;98,993
19/01/90 15:00;511,78;428,69;3899,2;2572,4;3828,1;0,6337;14,618;0;14,352;0;98,846;98,846
19/01/90 16:00;282,72;145,21;1292,7;0;1253,1;0,3755;8,7728;0;8,5038;0;97,958;97,958
19/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 08:00;211,07;129,42;1220;0;1181;0,474;11,089;0;10,735;0;97,879;97,879
20/01/90 09:00;418,35;345,21;3386,8;2067,2;3322,9;0,673;15,533;0;15,24;0;98,779;98,779
20/01/90 10:00;602,41;547,04;5306,2;3956,9;5212,6;0,7331;16,9;0;16,602;0;98,963;98,963
20/01/90 11:00;715,95;667,76;7508,6;6112,4;7368,1;0,8719;20,122;0;19,746;0;99;99
20/01/90 12:00;712,36;677,69;7995,8;6587,5;7843,2;0,9328;21,536;0;21,125;0;99;99
20/01/90 13:00;591,46;549,72;6370,9;5001,1;6256,8;0,8963;20,667;0;20,297;0;99;99
20/01/90 14:00;590,78;536,76;5312,8;3963,4;5219,1;0,7485;17,254;0;16,95;0;98,963;98,963
20/01/90 15:00;418,62;353,97;3443,8;2123,3;3379,1;0,6839;15,784;0;15,487;0;98,788;98,788
20/01/90 16:00;200,54;113,01;1113,5;0;1075,6;0,4544;10,654;0;10,29;0;97,744;97,744
20/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 08:00;230,68;141,33;1307,6;12,148;1267,9;0,4657;10,876;0;10,545;0;97,973;97,973
21/01/90 09:00;470,2;389,26;3742,9;2418,3;3674;0,662;15,273;0;14,992;0;98,827;98,827
21/01/90 10:00;660,74;601,55;5766,2;4408,7;5664,4;0,7263;16,744;0;16,448;0;98,988;98,988
21/01/90 11:00;779,84;730,33;8234,4;6820;8075,7;0,8774;20,259;0;19,869;0;99;99
21/01/90 12:00;814,16;777,78;9136,9;7698,5;8954,3;0,9318;21,532;0;21,102;0;99;99
21/01/90 13:00;784,29;737,85;8367,1;6949,3;8205;0,8864;20,469;0;20,073;0;99;99
21/01/90 14:00;686,37;625,63;6050,2;4687,3;5943;0,7336;16,913;0;16,613;0;98,998;98,998
21/01/90 15:00;510,53;433,84;3988,4;2660,2;3915,9;0,6499;14,989;0;14,717;0;98,856;98,856
21/01/90 16:00;272,21;150,92;1381,3;85,094;1340,8;0,4173;9,7362;0;9,4507;0;98,043;98,043
21/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 08:00;267,73;164,07;1464,3;167,23;1422,9;0,4503;10,493;0;10,197;0;98,113;98,113
22/01/90 09:00;517,03;430,34;4147,9;2817,3;4073;0,6674;15,392;0;15,115;0;98,872;98,872
22/01/90 10:00;712,9;649,98;6277,1;4909,3;6165;0,7327;16,894;0;16,592;0;99;99
22/01/90 11:00;841,34;789,8;8928,4;7495,7;8751,4;0,8813;20,361;0;19,957;0;99;99
22/01/90 12:00;887,45;847,93;9874;8414,9;9670,6;0,9232;21,348;0;20,908;0;99;99
22/01/90 13:00;852,18;804,01;9124,6;7686,6;8942,3;0,8891;20,544;0;20,133;0;99;99
22/01/90 14:00;732,42;668,61;6515,3;5142,2;6397,9;0,7401;17,068;0;16,76;0;99;99
22/01/90 15:00;546,3;467,78;4293,5;2960,8;4216,5;0,6539;15,079;0;14,809;0;98,886;98,886
22/01/90 16:00;297,22;169,64;1539,3;241,57;1497,3;0,4268;9,937;0;9,6654;0;98,171;98,171
22/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
22/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 08:00;200,85;127,86;1252,3;0;1213,1;0,5117;11,963;0;11,588;0;97,915;97,915
23/01/90 09:00;399,68;335,23;3464,2;2143,6;3399,3;0,7206;16,63;0;16,318;0;98,791;98,791
23/01/90 10:00;559,4;509,36;5403,5;4052,5;5308,2;0,804;18,533;0;18,207;0;98,968;98,968
23/01/90 11:00;664,08;622,02;7516,8;6120,4;7376,1;0,941;21,718;0;21,311;0;99;99
23/01/90 12:00;708,95;674,24;8322,7;6906;8161,7;0,9754;22,524;0;22,088;0;99;99
23/01/90 13:00;535,01;498,21;6190,7;4824,8;6080,5;0,9629;22,201;0;21,806;0;99;99
23/01/90 14:00;516,63;470,11;5164,2;3817,3;5073;0,832;19,179;0;18,84;0;98,954;98,954
23/01/90 15:00;376,56;325,18;3354,2;2035,1;3290,8;0,7404;17,091;0;16,767;0;98,774;98,774
23/01/90 16:00;202,4;124,75;1283,7;0;1244,1;0,5208;12,169;0;11,794;0;97,949;97,949
23/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
23/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 08:00;165,52;108,82;1103,9;0;1066,1;0,5457;12,796;0;12,357;0;97,731;97,731
24/01/90 09:00;259,7;221,26;2566,1;1257;2512,7;0,8198;18,959;0;18,564;0;98,617;98,617
24/01/90 10:00;488,56;444,31;4810,3;3469,4;4725,1;0,8194;18,891;0;18,556;0;98,929;98,929
24/01/90 11:00;572,42;534,49;6488,3;5115,9;6371,6;0,9431;21,748;0;21,356;0;99;99
24/01/90 12:00;553,37;519,35;6427,9;5056,8;6312,5;0,9665;22,287;0;21,887;0;99;99
24/01/90 13:00;584,36;548,62;6677,2;5300,5;6556,3;0,9506;21,924;0;21,526;0;99;99
24/01/90 14:00;511,32;465,61;5094,5;3748,8;5004,5;0,8292;19,116;0;18,779;0;98,949;98,949
24/01/90 15:00;385,36;335,01;3363,4;2044,1;3299,8;0,7255;16,746;0;16,429;0;98,776;98,776
24/01/90 16:00;230,79;142,63;1386,2;89,909;1345,6;0,494;11,524;0;11,187;0;98,047;98,047
24/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
24/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 08:00;273,48;173,72;1564;266,02;1521,7;0,4714;10,973;0;10,676;0;98,188;98,188
25/01/90 09:00;519,67;439,67;4287,9;2955,3;4211;0,6865;15,831;0;15,547;0;98,886;98,886
25/01/90 10:00;710,02;650,83;6495,6;5123;6378,7;0,7612;17,553;0;17,237;0;99;99
25/01/90 11:00;833,36;789,07;9214,7;7774,2;9029,9;0,918;21,215;0;20,79;0;99;99
25/01/90 12:00;880,6;842,28;9941,8;8480,7;9736,4;0,9368;21,661;0;21,214;0;99;99
25/01/90 13:00;842,87;803,28;9500;8051,6;9307,3;0,9356;21,625;0;21,186;0;99;99
25/01/90 14:00;725,99;666,92;6766,3;5387,5;6643,2;0,7753;17,882;0;17,557;0;99;99
25/01/90 15:00;541,23;473,94;4364,8;3031;4286,7;0,671;15,473;0;15,196;0;98,893;98,893
25/01/90 16:00;304,5;189,76;1740,1;440,23;1695,9;0,4719;10,964;0;10,686;0;98,299;98,299
25/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
25/01/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 07:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 08:00;68,742;54,763;670,98;0;636,92;0,785;18,728;0;17,777;0;96,727;96,727
26/01/90 09:00;178,27;153,73;1881;579,64;1835,3;0,8723;20,244;0;19,754;0;98,373;98,373
26/01/90 10:00;278,16;248,19;3045,6;1730,5;2986,2;0,9096;21,007;0;20,598;0;98,722;98,722
26/01/90 11:00;299,18;270,04;3461,8;2141,2;3396,9;0,962;22,201;0;21,784;0;98,79;98,79
26/01/90 12:00;320,04;289,9;3716;2391,8;3647,5;0,9656;22,278;0;21,867;0;98,824;98,824
26/01/90 13:00;314,9;285,26;3646,2;2323;3578,7;0,9629;22,216;0;21,805;0;98,815;98,815
26/01/90 14:00;228,13;202,39;2571,3;1262,1;2517,8;0,9351;21,625;0;21,176;0;98,618;98,618
26/01/90 15:00;149,8;130,81;1660,3;361,25;1617;0,9145;21,265;0;20,71;0;98,252;98,252
26/01/90 16:00;68,729;56,115;703,57;0;669,24;0,825;19,641;0;18,683;0;96,846;96,846
26/01/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/01/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
